snapshot_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,reorder_quantity,supplier_id,last_received_date,unit_cost
snap_007201,prod_7308,wh_005,2025-08-25,479,27,452,16,153,supp_004,2025-08-12,512.18
snap_007202,prod_3716,wh_005,2025-08-30,90,21,69,42,95,supp_003,2025-09-05,723.74
snap_007203,prod_1675,wh_002,2025-09-14,422,37,385,58,122,supp_004,2025-08-29,636.39
snap_007204,prod_9347,wh_004,2025-09-14,265,19,246,65,181,supp_002,2025-07-20,11.05
snap_007205,prod_2153,wh_004,2025-08-25,67,43,24,57,121,supp_001,2025-09-10,67.49
snap_007206,prod_4902,wh_003,2025-09-14,489,6,483,14,197,supp_005,2025-08-24,172.57
snap_007207,prod_6159,wh_002,2025-08-31,405,4,401,68,84,supp_001,2025-09-10,91.96
snap_007208,prod_3747,wh_005,2025-08-26,400,14,386,20,79,supp_001,2025-08-15,8.63
snap_007209,prod_3293,wh_005,2025-08-21,204,43,161,27,160,supp_001,2025-09-03,29.83
snap_007210,prod_3497,wh_002,2025-09-15,480,5,475,37,57,supp_002,2025-08-29,552.79
snap_007211,prod_8796,wh_005,2025-08-31,352,11,341,93,169,supp_003,2025-09-13,206.03
snap_007212,prod_6094,wh_005,2025-09-14,161,30,131,11,96,supp_001,2025-09-09,288.31
snap_007213,prod_8170,wh_005,2025-08-23,473,31,442,47,171,supp_005,2025-08-12,916.49
snap_007214,prod_1130,wh_003,2025-08-30,121,11,110,70,138,supp_002,2025-07-30,38.06
snap_007215,prod_8559,wh_001,2025-08-30,236,43,193,26,140,supp_004,2025-07-20,107.49
snap_007216,prod_3426,wh_004,2025-09-11,206,2,204,64,185,supp_001,2025-07-19,30.15
snap_007217,prod_8841,wh_004,2025-08-26,21,21,0,67,173,supp_002,2025-09-14,170.76
snap_007218,prod_9346,wh_002,2025-08-19,173,40,133,23,156,supp_003,2025-08-21,395.45
snap_007219,prod_8786,wh_005,2025-09-12,128,4,124,17,81,supp_005,2025-08-16,780.09
snap_007220,prod_3718,wh_004,2025-08-25,305,1,304,100,63,supp_004,2025-08-09,519.64
snap_007221,prod_7641,wh_005,2025-08-28,215,19,196,70,164,supp_003,2025-09-01,410.53
snap_007222,prod_1672,wh_004,2025-09-14,124,18,106,41,104,supp_004,2025-08-09,838.85
snap_007223,prod_1778,wh_001,2025-09-08,55,8,47,61,174,supp_003,2025-08-03,813.25
snap_007224,prod_1262,wh_003,2025-09-06,96,22,74,68,155,supp_003,2025-08-26,361.5
snap_007225,prod_7079,wh_005,2025-08-20,258,9,249,34,61,supp_004,2025-08-16,378.06
snap_007226,prod_6526,wh_001,2025-08-27,80,37,43,27,73,supp_002,2025-08-27,320.14
snap_007227,prod_1749,wh_002,2025-09-15,34,6,28,93,138,supp_003,2025-08-14,990.69
snap_007228,prod_5099,wh_003,2025-08-18,52,42,10,90,88,supp_003,2025-09-03,888.57
snap_007229,prod_6805,wh_005,2025-09-12,340,15,325,29,180,supp_005,2025-08-11,403.25
snap_007230,prod_4724,wh_002,2025-08-24,322,27,295,18,52,supp_004,2025-08-05,943.34
snap_007231,prod_6678,wh_001,2025-08-24,123,30,93,91,196,supp_002,2025-09-09,260.26
snap_007232,prod_1017,wh_004,2025-08-30,337,40,297,72,69,supp_004,2025-09-07,974.68
snap_007233,prod_9146,wh_001,2025-08-26,269,19,250,97,132,supp_005,2025-07-29,97.58
snap_007234,prod_7456,wh_004,2025-08-24,397,23,374,21,90,supp_005,2025-09-03,613.34
snap_007235,prod_3689,wh_004,2025-08-31,45,34,11,33,194,supp_001,2025-09-05,104.7
snap_007236,prod_1363,wh_002,2025-08-21,42,47,0,44,178,supp_001,2025-08-07,882.31
snap_007237,prod_5822,wh_004,2025-09-10,110,13,97,24,100,supp_002,2025-07-19,24.56
snap_007238,prod_2639,wh_005,2025-09-14,58,16,42,21,113,supp_003,2025-09-02,164.27
snap_007239,prod_6968,wh_002,2025-08-22,468,48,420,41,129,supp_002,2025-09-09,88.68
snap_007240,prod_1022,wh_004,2025-09-15,449,11,438,58,88,supp_003,2025-09-01,829.02
snap_007241,prod_3168,wh_002,2025-08-28,255,15,240,66,55,supp_004,2025-08-29,810.17
snap_007242,prod_4128,wh_004,2025-08-22,376,33,343,52,97,supp_005,2025-07-26,293.56
snap_007243,prod_2310,wh_004,2025-08-28,407,25,382,80,107,supp_001,2025-07-30,82.78
snap_007244,prod_7997,wh_003,2025-09-13,308,12,296,79,78,supp_003,2025-08-25,825.78
snap_007245,prod_5483,wh_002,2025-08-21,482,40,442,56,143,supp_005,2025-09-08,350.85
snap_007246,prod_5610,wh_002,2025-08-24,48,49,0,52,167,supp_005,2025-08-30,775.96
snap_007247,prod_1288,wh_004,2025-09-08,174,49,125,31,155,supp_002,2025-08-12,369.74
snap_007248,prod_5190,wh_001,2025-08-24,494,30,464,80,135,supp_004,2025-07-23,669.08
snap_007249,prod_4332,wh_003,2025-09-03,376,43,333,67,96,supp_003,2025-09-08,556.83
snap_007250,prod_4954,wh_002,2025-09-07,301,35,266,45,155,supp_004,2025-07-30,479.6
snap_007251,prod_4098,wh_004,2025-09-15,278,4,274,75,94,supp_004,2025-08-09,104.39
snap_007252,prod_2304,wh_001,2025-09-12,186,26,160,34,154,supp_002,2025-09-06,614.87
snap_007253,prod_2815,wh_001,2025-08-30,398,49,349,92,158,supp_003,2025-08-13,137.41
snap_007254,prod_6002,wh_004,2025-08-20,194,50,144,68,188,supp_004,2025-07-20,266.92
snap_007255,prod_2605,wh_003,2025-08-31,452,18,434,49,56,supp_002,2025-08-23,130.21
snap_007256,prod_6538,wh_003,2025-09-11,370,35,335,95,133,supp_004,2025-07-18,970.04
snap_007257,prod_7929,wh_005,2025-09-12,271,33,238,97,179,supp_002,2025-08-21,305.13
snap_007258,prod_7357,wh_004,2025-09-10,124,40,84,95,81,supp_001,2025-07-24,25.75
snap_007259,prod_6428,wh_001,2025-08-25,392,35,357,95,160,supp_003,2025-09-14,792.22
snap_007260,prod_1057,wh_002,2025-08-18,178,16,162,79,133,supp_003,2025-07-22,992.9
snap_007261,prod_1623,wh_005,2025-08-22,194,17,177,81,93,supp_002,2025-07-31,47.52
snap_007262,prod_1081,wh_003,2025-09-04,446,13,433,18,89,supp_004,2025-08-13,632.2
snap_007263,prod_1020,wh_004,2025-08-27,317,24,293,51,60,supp_001,2025-08-22,923.71
snap_007264,prod_4775,wh_004,2025-08-28,101,49,52,51,192,supp_001,2025-08-03,614.93
snap_007265,prod_3435,wh_004,2025-08-27,197,18,179,79,162,supp_003,2025-09-07,329.04
snap_007266,prod_8540,wh_004,2025-08-19,56,21,35,15,84,supp_002,2025-07-31,677.67
snap_007267,prod_8802,wh_003,2025-09-09,432,5,427,61,197,supp_003,2025-08-29,883.37
snap_007268,prod_3571,wh_004,2025-08-25,126,32,94,72,163,supp_001,2025-07-23,597.69
snap_007269,prod_5760,wh_001,2025-08-28,411,49,362,95,87,supp_005,2025-07-28,46.69
snap_007270,prod_1430,wh_002,2025-09-01,161,27,134,95,162,supp_002,2025-07-28,332.09
snap_007271,prod_9087,wh_004,2025-09-07,276,5,271,34,171,supp_002,2025-09-02,125.31
snap_007272,prod_9395,wh_003,2025-09-13,469,2,467,27,168,supp_002,2025-07-27,440.16
snap_007273,prod_7589,wh_001,2025-08-31,196,40,156,80,147,supp_003,2025-08-12,881.95
snap_007274,prod_4682,wh_002,2025-08-20,135,20,115,43,198,supp_001,2025-08-21,506.97
snap_007275,prod_6492,wh_002,2025-08-23,432,29,403,98,145,supp_004,2025-08-08,170.96
snap_007276,prod_8721,wh_001,2025-08-30,162,12,150,27,54,supp_003,2025-09-13,493.42
snap_007277,prod_6318,wh_005,2025-08-30,237,10,227,24,92,supp_005,2025-08-10,772.09
snap_007278,prod_3753,wh_002,2025-09-06,419,43,376,62,194,supp_005,2025-09-15,782.86
snap_007279,prod_6504,wh_004,2025-08-24,157,10,147,71,147,supp_002,2025-08-01,419.79
snap_007280,prod_1554,wh_004,2025-08-21,104,48,56,45,185,supp_005,2025-08-06,559.22
snap_007281,prod_3500,wh_003,2025-08-24,25,17,8,65,87,supp_001,2025-07-29,263.51
snap_007282,prod_1484,wh_005,2025-08-22,441,46,395,89,176,supp_005,2025-07-25,737.52
snap_007283,prod_9650,wh_001,2025-08-18,384,7,377,26,150,supp_003,2025-08-29,853.52
snap_007284,prod_7106,wh_002,2025-09-09,16,30,0,25,82,supp_005,2025-08-28,753.86
snap_007285,prod_8955,wh_005,2025-09-15,8,38,0,62,140,supp_001,2025-07-31,959.05
snap_007286,prod_7681,wh_003,2025-09-02,142,30,112,24,97,supp_004,2025-08-23,776.37
snap_007287,prod_8433,wh_004,2025-09-06,458,1,457,76,156,supp_002,2025-08-23,598.7
snap_007288,prod_5604,wh_002,2025-09-15,441,9,432,95,63,supp_004,2025-07-28,600.25
snap_007289,prod_8887,wh_004,2025-08-28,290,49,241,13,51,supp_001,2025-07-28,437.58
snap_007290,prod_9889,wh_002,2025-09-12,131,19,112,58,63,supp_004,2025-08-01,731.64
snap_007291,prod_8579,wh_005,2025-08-26,149,21,128,70,164,supp_001,2025-08-05,857.45
snap_007292,prod_8996,wh_005,2025-09-04,321,21,300,48,83,supp_005,2025-09-06,957.87
snap_007293,prod_8890,wh_004,2025-09-11,176,47,129,19,198,supp_002,2025-09-10,348.69
snap_007294,prod_9708,wh_005,2025-08-28,385,37,348,28,93,supp_003,2025-09-05,711.42
snap_007295,prod_9325,wh_001,2025-09-02,281,50,231,93,124,supp_005,2025-09-04,11.93
snap_007296,prod_7665,wh_004,2025-08-31,274,17,257,92,178,supp_002,2025-08-28,642.17
snap_007297,prod_6190,wh_004,2025-08-18,334,2,332,43,178,supp_001,2025-07-29,836.9
snap_007298,prod_4628,wh_002,2025-09-06,473,36,437,25,85,supp_002,2025-09-02,521.14
snap_007299,prod_5002,wh_004,2025-09-04,200,23,177,32,130,supp_004,2025-07-29,134.36
snap_007300,prod_7546,wh_004,2025-09-15,118,30,88,26,178,supp_001,2025-09-15,353.05
snap_007301,prod_8405,wh_003,2025-09-03,160,1,159,16,92,supp_005,2025-07-21,302.53
snap_007302,prod_8085,wh_005,2025-08-21,8,25,0,78,71,supp_003,2025-09-12,924.26
snap_007303,prod_4644,wh_002,2025-08-20,196,1,195,31,195,supp_003,2025-09-09,456.73
snap_007304,prod_5301,wh_002,2025-08-23,384,30,354,45,197,supp_003,2025-08-14,504.3
snap_007305,prod_4624,wh_004,2025-09-04,25,42,0,63,109,supp_001,2025-09-03,38.59
snap_007306,prod_2420,wh_003,2025-08-28,171,8,163,64,131,supp_002,2025-08-10,603.3
snap_007307,prod_6618,wh_004,2025-09-13,4,19,0,31,84,supp_001,2025-08-10,362.77
snap_007308,prod_9862,wh_004,2025-09-04,225,7,218,63,56,supp_001,2025-07-29,75.52
snap_007309,prod_6882,wh_002,2025-09-08,117,15,102,39,64,supp_004,2025-08-29,220.31
snap_007310,prod_1439,wh_005,2025-08-17,484,11,473,51,80,supp_004,2025-09-03,815.58
snap_007311,prod_2307,wh_002,2025-09-11,135,40,95,88,158,supp_001,2025-07-25,72.55
snap_007312,prod_5811,wh_001,2025-09-15,140,21,119,54,90,supp_004,2025-09-04,646.05
snap_007313,prod_6100,wh_002,2025-09-04,223,32,191,19,163,supp_004,2025-08-10,358.75
snap_007314,prod_8013,wh_005,2025-08-30,437,10,427,37,93,supp_004,2025-08-22,81.61
snap_007315,prod_3297,wh_003,2025-09-11,174,46,128,40,176,supp_001,2025-09-01,871.76
snap_007316,prod_6319,wh_003,2025-08-30,401,35,366,20,160,supp_002,2025-08-08,796.64
snap_007317,prod_5001,wh_002,2025-08-18,41,33,8,71,82,supp_002,2025-09-14,777.35
snap_007318,prod_8760,wh_001,2025-09-15,231,30,201,95,63,supp_005,2025-08-24,885.38
snap_007319,prod_8187,wh_001,2025-09-13,398,38,360,65,99,supp_005,2025-07-22,608.17
snap_007320,prod_7120,wh_004,2025-09-13,388,16,372,97,108,supp_002,2025-09-12,845.65
snap_007321,prod_8171,wh_001,2025-09-12,304,39,265,48,112,supp_004,2025-08-17,309.86
snap_007322,prod_5487,wh_003,2025-09-02,413,13,400,38,133,supp_005,2025-08-31,101.36
snap_007323,prod_4862,wh_004,2025-09-05,303,39,264,29,192,supp_001,2025-08-25,693.53
snap_007324,prod_2401,wh_003,2025-09-08,334,28,306,91,172,supp_001,2025-09-10,505.86
snap_007325,prod_4664,wh_004,2025-09-05,456,32,424,38,182,supp_004,2025-07-26,30.85
snap_007326,prod_5125,wh_005,2025-08-26,221,13,208,45,52,supp_005,2025-08-02,184.73
snap_007327,prod_1635,wh_002,2025-08-30,243,9,234,96,109,supp_003,2025-08-23,38.38
snap_007328,prod_5967,wh_004,2025-08-24,136,10,126,35,107,supp_004,2025-08-30,197.86
snap_007329,prod_8775,wh_003,2025-08-22,462,27,435,72,198,supp_003,2025-09-15,193.56
snap_007330,prod_9425,wh_005,2025-09-04,4,24,0,78,173,supp_004,2025-08-18,444.5
snap_007331,prod_8484,wh_003,2025-09-10,87,40,47,55,54,supp_003,2025-08-11,505.38
snap_007332,prod_7787,wh_001,2025-08-29,402,43,359,22,99,supp_005,2025-08-05,794.4
snap_007333,prod_2945,wh_001,2025-08-20,283,9,274,62,88,supp_002,2025-08-05,412.2
snap_007334,prod_4797,wh_005,2025-08-28,309,41,268,92,171,supp_002,2025-07-29,391.78
snap_007335,prod_7441,wh_005,2025-08-27,346,49,297,32,97,supp_005,2025-09-08,662.54
snap_007336,prod_5095,wh_003,2025-08-22,42,13,29,75,107,supp_004,2025-07-30,606.1
snap_007337,prod_6879,wh_004,2025-09-10,298,25,273,61,176,supp_005,2025-08-25,560.91
snap_007338,prod_4126,wh_003,2025-08-23,185,9,176,43,60,supp_003,2025-08-03,811.05
snap_007339,prod_4051,wh_004,2025-09-06,387,34,353,71,149,supp_003,2025-09-13,705.23
snap_007340,prod_3846,wh_003,2025-09-09,124,3,121,53,134,supp_003,2025-09-14,124.55
snap_007341,prod_5811,wh_004,2025-08-23,265,9,256,59,136,supp_001,2025-08-28,527.59
snap_007342,prod_1059,wh_001,2025-08-29,146,8,138,75,192,supp_002,2025-07-27,89.06
snap_007343,prod_3890,wh_004,2025-09-08,438,26,412,44,155,supp_003,2025-08-27,932.7
snap_007344,prod_4538,wh_003,2025-08-24,345,46,299,100,104,supp_001,2025-07-26,769.2
snap_007345,prod_1363,wh_005,2025-09-02,287,36,251,80,85,supp_002,2025-07-23,60.26
snap_007346,prod_7091,wh_004,2025-08-26,479,0,479,48,199,supp_002,2025-08-11,838.04
snap_007347,prod_2827,wh_005,2025-09-12,51,27,24,25,141,supp_001,2025-09-14,35.31
snap_007348,prod_5729,wh_005,2025-09-14,40,37,3,12,160,supp_001,2025-08-11,821.56
snap_007349,prod_6185,wh_002,2025-09-02,184,49,135,99,128,supp_004,2025-08-07,894.75
snap_007350,prod_5422,wh_004,2025-08-30,401,6,395,92,151,supp_003,2025-08-05,590.82
snap_007351,prod_9465,wh_002,2025-09-12,217,8,209,90,193,supp_002,2025-07-29,202.78
snap_007352,prod_5221,wh_002,2025-09-07,496,9,487,35,152,supp_005,2025-08-03,410.01
snap_007353,prod_6085,wh_004,2025-08-23,472,27,445,89,98,supp_002,2025-08-11,911.57
snap_007354,prod_4051,wh_004,2025-08-24,475,17,458,61,154,supp_002,2025-07-22,884.54
snap_007355,prod_3449,wh_002,2025-08-28,349,48,301,93,88,supp_003,2025-08-27,140.47
snap_007356,prod_6170,wh_004,2025-08-25,284,22,262,13,91,supp_004,2025-08-31,666.68
snap_007357,prod_4569,wh_003,2025-09-08,311,22,289,66,63,supp_003,2025-09-01,437.36
snap_007358,prod_1449,wh_001,2025-08-30,152,46,106,18,172,supp_002,2025-08-25,559.48
snap_007359,prod_2296,wh_003,2025-08-31,428,12,416,63,198,supp_003,2025-08-27,780.77
snap_007360,prod_6070,wh_001,2025-08-18,77,9,68,17,197,supp_001,2025-08-25,119.3
snap_007361,prod_3340,wh_001,2025-09-06,119,12,107,88,140,supp_003,2025-08-27,704.64
snap_007362,prod_6219,wh_002,2025-08-25,192,48,144,69,97,supp_004,2025-08-03,719.75
snap_007363,prod_2919,wh_004,2025-08-17,426,43,383,50,110,supp_002,2025-07-26,880.22
snap_007364,prod_8531,wh_003,2025-09-08,471,34,437,98,181,supp_005,2025-07-29,123.9
snap_007365,prod_6117,wh_002,2025-09-15,314,44,270,39,189,supp_005,2025-07-30,184.04
snap_007366,prod_9442,wh_003,2025-09-13,23,14,9,70,74,supp_002,2025-07-25,269.44
snap_007367,prod_8752,wh_004,2025-09-09,485,45,440,54,103,supp_005,2025-09-14,406.67
snap_007368,prod_2257,wh_003,2025-08-22,406,45,361,14,70,supp_001,2025-08-15,660.7
snap_007369,prod_8687,wh_004,2025-08-26,351,47,304,90,196,supp_002,2025-09-03,955.57
snap_007370,prod_6289,wh_005,2025-09-06,33,41,0,77,174,supp_003,2025-08-14,570.47
snap_007371,prod_7563,wh_004,2025-09-10,19,42,0,82,194,supp_001,2025-08-21,514.68
snap_007372,prod_9208,wh_002,2025-09-05,221,15,206,72,142,supp_003,2025-07-24,201.64
snap_007373,prod_9093,wh_005,2025-08-17,255,3,252,35,75,supp_004,2025-08-07,498.09
snap_007374,prod_6165,wh_001,2025-08-24,214,21,193,15,147,supp_003,2025-08-03,857.94
snap_007375,prod_9840,wh_005,2025-09-15,70,30,40,99,163,supp_004,2025-07-31,179.8
snap_007376,prod_4732,wh_002,2025-09-12,153,41,112,67,90,supp_004,2025-08-16,124.44
snap_007377,prod_4510,wh_003,2025-09-04,138,31,107,82,56,supp_001,2025-08-22,605.39
snap_007378,prod_8600,wh_003,2025-09-12,42,46,0,15,111,supp_003,2025-08-31,596.4
snap_007379,prod_9182,wh_004,2025-08-20,111,49,62,10,94,supp_002,2025-09-13,345.62
snap_007380,prod_1231,wh_001,2025-08-28,302,41,261,80,195,supp_002,2025-09-08,696.24
snap_007381,prod_8677,wh_005,2025-08-27,371,20,351,27,81,supp_004,2025-09-02,642.69
snap_007382,prod_8604,wh_001,2025-09-12,260,47,213,59,83,supp_001,2025-08-07,755.75
snap_007383,prod_2161,wh_002,2025-08-26,147,42,105,22,136,supp_003,2025-07-19,225.23
snap_007384,prod_5942,wh_003,2025-08-28,121,3,118,25,127,supp_003,2025-09-07,310.11
snap_007385,prod_5993,wh_001,2025-09-06,400,30,370,46,130,supp_002,2025-09-05,671.53
snap_007386,prod_9807,wh_005,2025-09-08,485,27,458,40,100,supp_004,2025-07-22,359.56
snap_007387,prod_5931,wh_002,2025-08-18,108,25,83,93,113,supp_002,2025-09-05,457.41
snap_007388,prod_3748,wh_004,2025-09-15,138,48,90,48,62,supp_005,2025-08-17,933.18
snap_007389,prod_5187,wh_001,2025-09-08,386,39,347,41,189,supp_001,2025-09-08,892.81
snap_007390,prod_5709,wh_001,2025-09-15,139,6,133,52,169,supp_002,2025-07-26,583.81
snap_007391,prod_5171,wh_004,2025-08-29,390,8,382,25,83,supp_003,2025-08-13,333.5
snap_007392,prod_6052,wh_001,2025-09-14,457,33,424,79,99,supp_002,2025-08-30,145.09
snap_007393,prod_1984,wh_003,2025-08-22,414,5,409,64,111,supp_005,2025-07-18,73.36
snap_007394,prod_5412,wh_003,2025-08-24,93,47,46,54,106,supp_003,2025-08-03,397.9
snap_007395,prod_6031,wh_002,2025-08-26,365,11,354,45,167,supp_002,2025-08-11,630.32
snap_007396,prod_3645,wh_001,2025-08-23,104,38,66,27,102,supp_004,2025-09-07,853.2
snap_007397,prod_3738,wh_004,2025-08-28,276,2,274,35,52,supp_003,2025-08-09,433.98
snap_007398,prod_6274,wh_004,2025-09-03,340,27,313,80,109,supp_004,2025-08-28,305.98
snap_007399,prod_5171,wh_005,2025-09-06,28,20,8,39,70,supp_005,2025-08-25,345.2
snap_007400,prod_4681,wh_003,2025-09-11,189,15,174,69,200,supp_001,2025-08-16,520.26
snap_007401,prod_4829,wh_001,2025-09-09,298,34,264,50,87,supp_004,2025-09-11,282.92
snap_007402,prod_9326,wh_003,2025-08-24,360,16,344,78,60,supp_001,2025-08-20,142.26
snap_007403,prod_8084,wh_001,2025-08-20,265,33,232,17,185,supp_002,2025-08-13,388.17
snap_007404,prod_5334,wh_005,2025-09-06,197,0,197,26,150,supp_004,2025-09-05,950.13
snap_007405,prod_6512,wh_001,2025-08-25,454,48,406,22,183,supp_004,2025-08-04,425.33
snap_007406,prod_8190,wh_002,2025-09-06,405,34,371,40,110,supp_001,2025-08-23,869.32
snap_007407,prod_1089,wh_002,2025-09-03,299,28,271,67,122,supp_004,2025-08-31,442.29
snap_007408,prod_2642,wh_005,2025-09-10,278,2,276,63,68,supp_002,2025-07-26,674.46
snap_007409,prod_2014,wh_004,2025-09-15,326,25,301,90,192,supp_005,2025-08-27,992.43
snap_007410,prod_1049,wh_004,2025-09-01,108,1,107,79,99,supp_003,2025-07-31,920.75
snap_007411,prod_8989,wh_005,2025-08-27,217,39,178,35,133,supp_002,2025-08-18,233.36
snap_007412,prod_2400,wh_002,2025-09-12,371,17,354,59,115,supp_003,2025-08-30,824.26
snap_007413,prod_9417,wh_001,2025-09-15,468,7,461,22,124,supp_005,2025-08-20,823.78
snap_007414,prod_6439,wh_004,2025-08-25,235,2,233,28,62,supp_001,2025-09-08,607.19
snap_007415,prod_2731,wh_005,2025-09-14,145,17,128,16,190,supp_002,2025-08-26,701.99
snap_007416,prod_6615,wh_005,2025-08-20,224,40,184,86,65,supp_002,2025-09-12,873.94
snap_007417,prod_9231,wh_002,2025-09-08,57,20,37,28,92,supp_003,2025-08-11,543.77
snap_007418,prod_3741,wh_005,2025-08-27,462,38,424,25,167,supp_003,2025-07-28,115.35
snap_007419,prod_6930,wh_005,2025-08-18,137,30,107,60,200,supp_005,2025-08-14,894.21
snap_007420,prod_8070,wh_002,2025-09-14,342,39,303,69,172,supp_002,2025-08-16,352.79
snap_007421,prod_6917,wh_003,2025-09-01,115,0,115,87,149,supp_004,2025-08-01,263.54
snap_007422,prod_9103,wh_004,2025-09-02,225,31,194,17,170,supp_004,2025-09-10,587.89
snap_007423,prod_9749,wh_004,2025-09-02,293,1,292,15,141,supp_003,2025-09-15,751.21
snap_007424,prod_1680,wh_005,2025-09-15,62,37,25,35,68,supp_005,2025-08-26,22.58
snap_007425,prod_8573,wh_004,2025-09-09,213,18,195,24,82,supp_001,2025-07-21,669.6
snap_007426,prod_9807,wh_001,2025-09-04,214,39,175,41,80,supp_003,2025-08-19,765.89
snap_007427,prod_1024,wh_003,2025-09-13,401,42,359,61,56,supp_005,2025-08-20,398.78
snap_007428,prod_9107,wh_001,2025-08-17,489,3,486,87,54,supp_004,2025-08-04,799.07
snap_007429,prod_9496,wh_003,2025-08-30,408,34,374,36,178,supp_001,2025-08-18,698.46
snap_007430,prod_8686,wh_002,2025-08-29,465,34,431,46,144,supp_005,2025-08-16,269.35
snap_007431,prod_9241,wh_005,2025-09-10,472,14,458,44,146,supp_005,2025-09-03,994.69
snap_007432,prod_4511,wh_001,2025-08-17,14,26,0,53,112,supp_002,2025-09-10,594.91
snap_007433,prod_6773,wh_005,2025-08-28,220,9,211,10,181,supp_001,2025-09-12,233.85
snap_007434,prod_3099,wh_005,2025-08-31,231,29,202,44,111,supp_002,2025-08-13,80.96
snap_007435,prod_4780,wh_003,2025-08-31,334,30,304,50,140,supp_004,2025-09-03,216.06
snap_007436,prod_6405,wh_004,2025-09-04,83,24,59,30,181,supp_004,2025-07-23,284.21
snap_007437,prod_8399,wh_005,2025-09-09,141,11,130,70,105,supp_005,2025-08-01,750.69
snap_007438,prod_2658,wh_001,2025-09-12,83,43,40,31,54,supp_004,2025-08-28,835.29
snap_007439,prod_4244,wh_005,2025-09-05,171,48,123,17,191,supp_005,2025-08-18,661.4
snap_007440,prod_1229,wh_001,2025-08-28,129,12,117,11,132,supp_004,2025-07-26,286.63
snap_007441,prod_9231,wh_001,2025-09-03,466,0,466,23,117,supp_003,2025-07-26,964.61
snap_007442,prod_9557,wh_005,2025-08-26,418,50,368,58,171,supp_005,2025-08-19,14.33
snap_007443,prod_6435,wh_005,2025-09-08,377,15,362,51,181,supp_001,2025-09-05,604.3
snap_007444,prod_7995,wh_003,2025-09-10,130,23,107,52,140,supp_004,2025-08-03,874.34
snap_007445,prod_2822,wh_003,2025-08-20,69,15,54,19,169,supp_001,2025-08-05,101.39
snap_007446,prod_7728,wh_004,2025-08-24,439,35,404,14,76,supp_001,2025-07-23,934.85
snap_007447,prod_3854,wh_003,2025-08-20,263,48,215,54,110,supp_001,2025-07-28,829.36
snap_007448,prod_7378,wh_002,2025-09-15,269,5,264,58,163,supp_002,2025-08-26,954.1
snap_007449,prod_5403,wh_003,2025-09-02,42,27,15,16,150,supp_003,2025-08-24,248.87
snap_007450,prod_1628,wh_002,2025-08-26,39,26,13,65,77,supp_004,2025-08-26,434.55
snap_007451,prod_7465,wh_003,2025-08-18,215,2,213,99,84,supp_002,2025-07-20,612.27
snap_007452,prod_7407,wh_003,2025-08-20,87,47,40,86,63,supp_002,2025-09-15,800.78
snap_007453,prod_3205,wh_001,2025-09-08,212,39,173,77,135,supp_004,2025-08-27,215.52
